p2p_domain,vid,pid,gid,login_time_year,login_time_month,login_time_day,login_time_hour,login_time_minute,login_time_sec
i2,A174,0001,0001,2020,08,01,10,59,57
i2,A175,0001,0001,2020,08,01,10,59,57
i2,A177,0001,0001,2020,08,01,10,59,57
i2,A177,0001,0002,2020,08,01,10,59,57
i2,A178,0001,0001,2020,08,01,10,59,57
i2,A187,0001,0001,2020,08,01,10,59,57
i2,A187,0001,0002,2020,08,01,10,59,57
i2,A188,0001,0001,2020,08,01,10,59,57
i2,A195,0001,0001,2020,08,01,10,59,57
i2,A197,0001,0002,2020,08,01,10,59,57
i2,A197,0001,0003,2020,08,01,10,59,57
i2,A197,0001,0004,2020,08,01,10,59,57
i2,A198,0001,0001,2020,08,01,10,59,57
i2,A240,0001,0001,2020,08,01,10,59,58
i2,AA29,AA29,AA29,2020,08,01,10,59,57
i2,AA36,0006,0007,2020,08,01,10,59,57
i2,AA36,0009,0009,2020,08,01,10,59,57
i2,AA36,0011,0011,2020,08,01,10,59,57
i2,AA36,0014,0014,2020,08,01,10,59,57
i2,AA36,0016,0016,2020,08,01,10,59,57
i2,AA36,0021,0021,2020,08,01,10,59,58
i2,AA36,A001,A001,2020,08,01,10,59,57
i2,AA69,0001,0001,2020,08,01,10,59,57
i2,AA69,0001,0003,2020,08,01,10,59,57
i2,AA69,0001,0004,2020,08,01,10,59,57
i2,AA69,0001,0005,2020,08,01,10,59,57
i2,AA69,0001,0006,2020,08,01,10,59,57
i2,AA69,0001,0007,2020,08,01,10,59,57
i2,AA69,0001,0008,2020,08,01,10,59,57
i2,AA69,0001,0009,2020,08,01,10,59,57
i2,AA69,0001,0010,2020,08,01,10,59,57
i2,AA69,0001,0011,2020,08,01,10,59,57
i2,AA69,0001,0012,2020,08,01,10,59,57
i2,AAA0,B812,0002,2020,08,01,10,59,57
i2,C022,A100,F100,2020,08,01,10,59,57
i2,C035,F100,F100,2020,08,01,10,59,58
54,C029,F301,F104,2020,08,01,11,34,16
54,D004,0016,0016,2020,08,01,11,34,16
54,D004,0017,0017,2020,08,01,11,34,16
54,D004,0021,0021,2020,08,01,11,34,16
54,D004,0025,0025,2020,08,01,11,34,16
54,D004,0033,0033,2020,08,01,11,34,16
54,D004,0047,0047,2020,08,01,11,34,16
54,D004,0048,0048,2020,08,01,11,34,16
54,D004,0050,0050,2020,08,01,11,34,16
54,D004,0051,0051,2020,08,01,11,34,16
54,D004,0063,0063,2020,08,01,11,34,16
51,2439,F602,F101,2020,08,01,10,23,58
51,2439,F602,F102,2020,08,01,10,23,58
51,2439,F602,F103,2020,08,01,10,23,58
51,2439,F602,F104,2020,08,01,10,23,58
51,2439,F602,F105,2020,08,01,10,23,58
51,2439,F602,F106,2020,08,01,10,23,58
51,2439,F602,F107,2020,08,01,10,23,58
51,2439,F602,F108,2020,08,01,10,23,58
51,2439,F602,F109,2020,08,01,10,23,58
51,2439,F602,F110,2020,08,01,10,23,58
51,2439,F602,F111,2020,08,01,10,23,58
51,2439,F602,F112,2020,08,01,10,23,58
51,2439,F602,F113,2020,08,01,10,23,58
51,2439,F602,F114,2020,08,01,10,23,58
51,2439,F602,F115,2020,08,01,10,23,58
51,2439,F602,F116,2020,08,01,10,23,58
61,D004,0010,0010,2020,08,01,10,54,40
61,D004,0012,0012,2020,08,01,10,54,40
61,D004,0018,0018,2020,08,01,10,54,40
61,D004,0032,0032,2020,08,01,10,54,40
61,D004,0049,0049,2020,08,01,10,54,40
61,D004,0083,0083,2020,08,01,10,54,40
61,D004,0087,0087,2020,08,01,10,54,40
61,D004,0088,0088,2020,08,01,10,54,40
61,D004,0095,0095,2020,08,01,10,54,40
61,D004,8888,8888,2020,08,01,10,54,40
o0,0000,0000,0000,2020,08,01,10,15,50
o0,0002,0111,0006,2020,08,01,11,10,47
o0,0002,0111,0007,2020,08,01,11,10,48
o0,0002,0111,0009,2020,08,01,10,15,50
o0,0002,0111,0010,2020,08,01,10,15,50
o0,0017,0002,0002,2020,08,01,11,10,46
o0,0159,0001,0001,2020,08,01,11,10,46
o0,0159,0001,0002,2020,08,01,11,10,46
o0,0165,4000,0001,2020,08,01,10,15,50
o0,0573,F300,F100,2020,08,01,11,10,47
o0,1226,F300,F100,2020,08,01,10,15,50
o0,1302,F300,F101,2020,08,01,11,10,46
o0,1302,F300,F102,2020,08,01,11,10,46
o0,1576,F300,F100,2020,08,01,11,10,46
o0,1576,F300,F101,2020,08,01,10,15,50
o0,1608,F300,F102,2020,08,01,11,10,46
o0,1616,F300,F100,2020,08,01,11,10,46
o0,16C9,0001,0000,2020,08,01,11,10,46
o0,1718,F100,F100,2020,08,01,11,10,50
o0,1718,F100,F101,2020,08,01,11,10,50
o0,1718,F100,F102,2020,08,01,10,15,50
o0,1718,F100,F103,2020,08,01,10,15,50
o0,1894,F300,F100,2020,08,01,11,10,46
o0,18D9,0001,0001,2020,08,01,11,10,46
o0,1903,F300,F100,2020,08,01,11,10,46
o0,2106,A001,A003,2020,08,01,11,10,47
o0,2106,A001,A004,2020,08,01,11,10,50
o0,2242,F100,F100,2020,08,01,11,10,50
o0,2297,F300,F100,2020,08,01,11,10,46
o0,2297,F300,F101,2020,08,01,11,10,46
o0,2521,A100,F100,2020,08,01,11,10,47
o0,2547,F300,F101,2020,08,01,11,10,48
o0,2890,F300,0000,2020,08,01,11,10,46
o0,2890,F300,0001,2020,08,01,11,10,47
o0,3081,F300,F100,2020,08,01,11,10,46
o0,3187,F300,F100,2020,08,01,11,10,46
o0,3690,F300,F100,2020,08,01,10,15,50
o0,3897,F100,F101,2020,08,01,10,15,50
o0,3897,F100,F102,2020,08,01,10,15,50
o0,4123,F300,F100,2020,08,01,11,10,47
o0,4643,F300,F100,2020,08,01,11,10,46
o0,4857,F300,F100,2020,08,01,11,10,47
o0,4884,F300,F100,2020,08,01,11,10,47
o0,5478,1501,0001,2020,08,01,11,10,47
o0,5478,A001,0001,2020,08,01,11,10,47
o0,5478,A002,0001,2020,08,01,11,10,47
o0,5478,A002,0002,2020,08,01,11,10,47
o0,5478,F001,0001,2020,08,01,11,10,47
o0,5478,F100,F500,2020,08,01,11,10,46
o0,5536,F300,F300,2020,08,01,11,10,46
o0,5561,F300,F100,2020,08,01,11,10,46
o0,5561,F300,F103,2020,08,01,11,10,46
o0,5708,F300,F309,2020,08,01,11,10,47
o0,5761,0001,0001,2020,08,01,11,10,47
o0,6035,F300,F100,2020,08,01,11,10,46
o0,6035,F300,F102,2020,08,01,10,15,50
o0,6035,F300,F103,2020,08,01,11,10,47
o0,6035,F300,F104,2020,08,01,11,10,48
o0,6035,F300,F105,2020,08,01,11,10,50
o0,6035,F300,F106,2020,08,01,10,15,50
o0,6035,F300,F107,2020,08,01,10,15,50
o0,6103,0001,0001,2020,08,01,11,10,47
o0,6485,F300,F202,2020,08,01,11,10,47
o0,6614,F100,F300,2020,08,01,11,10,46
o0,6614,F300,0000,2020,08,01,11,10,46
o0,6614,F300,F100,2020,08,01,11,10,46
o0,6614,F300,F300,2020,08,01,11,10,46
o0,6992,F300,F100,2020,08,01,11,10,46
o0,6992,F300,F101,2020,08,01,11,10,47
o0,7203,F300,F100,2020,08,01,11,10,46
o0,7349,F300,F300,2020,08,01,11,10,47
o0,7494,0001,0001,2020,08,01,11,10,46
o0,7494,F300,F101,2020,08,01,11,10,52
o0,7723,F300,F100,2020,08,01,11,10,46
o0,7723,F300,F101,2020,08,01,11,10,47
o0,7723,F300,F102,2020,08,01,11,10,48
o0,7723,F300,F103,2020,08,01,11,10,50
o0,7723,F301,F101,2020,08,01,11,10,48
o0,8301,A100,F100,2020,08,01,11,10,46
o0,8301,A100,F101,2020,08,01,11,10,50
o0,8301,A100,F102,2020,08,01,10,15,50
o0,8301,A100,F103,2020,08,01,10,15,50
o0,8349,0000,0000,2020,08,01,11,10,46
o0,8729,1000,FF00,2020,08,01,10,15,50
o0,8729,1001,FF00,2020,08,01,10,15,50
o0,8729,A000,FF00,2020,08,01,10,15,50
o0,8729,E000,0143,2020,08,01,11,10,48
o0,8729,E000,0144,2020,08,01,11,10,48
o0,8729,E000,1000,2020,08,01,11,10,48
o0,8729,E000,1001,2020,08,01,11,10,50
o0,8729,E000,1002,2020,08,01,11,10,48
o0,8729,E000,1006,2020,08,01,11,10,48
o0,8729,E000,1008,2020,08,01,11,10,48
o0,8729,E000,F100,2020,08,01,11,10,50
o0,8729,E000,F101,2020,08,01,11,10,48
o0,8729,E000,F102,2020,08,01,11,10,48
o0,8729,E000,F103,2020,08,01,11,10,48
o0,8729,E000,F104,2020,08,01,11,10,48
o0,8729,E000,F105,2020,08,01,11,10,48
o0,8729,E000,F106,2020,08,01,11,10,48
o0,8729,E000,F107,2020,08,01,11,10,48
o0,8729,E000,F108,2020,08,01,11,10,48
o0,8729,E000,F109,2020,08,01,11,10,48
o0,8729,E000,F110,2020,08,01,11,10,48
o0,8729,E000,F111,2020,08,01,11,10,48
o0,8729,E000,F112,2020,08,01,11,10,48
o0,8729,E000,F113,2020,08,01,11,10,48
o0,8729,E000,F114,2020,08,01,11,10,48
o0,8729,E000,F115,2020,08,01,11,10,48
o0,8729,E000,F116,2020,08,01,11,10,48
o0,8729,E000,F117,2020,08,01,11,10,48
o0,8729,E000,F118,2020,08,01,11,10,48
o0,8729,E000,F119,2020,08,01,11,10,49
o0,8729,E000,F120,2020,08,01,11,10,49
o0,8729,E000,F121,2020,08,01,11,10,49
o0,8729,E000,F122,2020,08,01,11,10,49
o0,8729,E000,F123,2020,08,01,11,10,49
o0,8729,E000,F124,2020,08,01,11,10,49
o0,8729,E000,F125,2020,08,01,11,10,49
o0,8729,E000,F126,2020,08,01,11,10,49
o0,8729,E000,F127,2020,08,01,11,10,49
o0,8729,E000,F128,2020,08,01,11,10,49
o0,8729,E000,F129,2020,08,01,11,10,49
o0,8729,E000,F130,2020,08,01,10,15,50
o0,8729,E000,F131,2020,08,01,11,10,49
o0,8729,E000,F132,2020,08,01,11,10,49
o0,8729,E000,F134,2020,08,01,11,10,49
o0,8729,E000,F135,2020,08,01,11,10,49
o0,8729,E000,F136,2020,08,01,11,10,49
o0,8729,E000,F137,2020,08,01,11,10,49
o0,8729,E000,F138,2020,08,01,11,10,49
o0,8729,E000,F139,2020,08,01,11,10,49
o0,8729,E000,F140,2020,08,01,11,10,49
o0,8729,E000,F141,2020,08,01,11,10,49
o0,8729,E000,F142,2020,08,01,11,10,49
o0,8729,E000,F145,2020,08,01,11,10,49
o0,8729,E000,F146,2020,08,01,11,10,49
o0,8729,E000,F149,2020,08,01,11,10,49
o0,8729,E000,F150,2020,08,01,11,10,49
o0,8729,E000,F151,2020,08,01,11,10,49
o0,8729,E000,F152,2020,08,01,11,10,49
o0,8729,E000,F153,2020,08,01,11,10,49
o0,8729,E000,F154,2020,08,01,11,10,49
o0,8729,E000,F155,2020,08,01,11,10,49
o0,8729,E000,F156,2020,08,01,11,10,49
o0,8729,E000,F157,2020,08,01,11,10,49
o0,8729,E000,F158,2020,08,01,11,10,49
o0,8729,E000,F159,2020,08,01,11,10,49
o0,8729,E000,F160,2020,08,01,11,10,49
o0,8729,E000,F161,2020,08,01,11,10,49
o0,8729,E000,F163,2020,08,01,11,10,49
o0,8729,E000,F164,2020,08,01,11,10,49
o0,8729,E000,F165,2020,08,01,11,10,49
o0,8729,E000,F166,2020,08,01,11,10,49
o0,8729,E000,F167,2020,08,01,11,10,49
o0,8729,E000,F168,2020,08,01,11,10,49
o0,8729,E000,F169,2020,08,01,11,10,49
o0,8729,E000,F170,2020,08,01,11,10,49
o0,8729,E000,F171,2020,08,01,11,10,49
o0,8729,E000,F172,2020,08,01,11,10,49
o0,8729,E000,F173,2020,08,01,11,10,49
o0,8729,E000,F174,2020,08,01,11,10,49
o0,8729,E000,F200,2020,08,01,11,10,49
o0,8729,E000,F201,2020,08,01,11,10,49
o0,8729,E000,F202,2020,08,01,11,10,49
o0,8729,E000,F203,2020,08,01,11,10,49
o0,8729,E000,F204,2020,08,01,11,10,49
o0,8729,E000,F205,2020,08,01,11,10,50
o0,8729,E000,F206,2020,08,01,11,10,50
o0,8729,E000,F207,2020,08,01,11,10,50
o0,8729,E000,F208,2020,08,01,11,10,50
o0,8729,E000,F209,2020,08,01,11,10,50
o0,8729,E000,F210,2020,08,01,11,10,50
o0,8729,E000,F211,2020,08,01,11,10,50
o0,8729,E000,F212,2020,08,01,11,10,50
o0,8729,E000,F213,2020,08,01,11,10,49
o0,8729,E000,F214,2020,08,01,11,10,49
o0,8729,E000,F215,2020,08,01,11,10,50
o0,8729,E000,F216,2020,08,01,11,10,50
o0,8729,E000,F217,2020,08,01,11,10,50
o0,8729,E000,F218,2020,08,01,11,10,50
o0,8729,E000,F219,2020,08,01,11,10,50
o0,8729,E000,F220,2020,08,01,11,10,50
o0,8729,E000,F221,2020,08,01,11,10,50
o0,8729,E000,F222,2020,08,01,11,10,50
o0,8729,E000,F223,2020,08,01,11,10,50
o0,8729,E000,F224,2020,08,01,11,10,50
o0,8729,E000,F225,2020,08,01,11,10,50
o0,8729,E000,F226,2020,08,01,11,10,50
o0,8729,E000,F227,2020,08,01,11,10,50
o0,8729,E000,F228,2020,08,01,11,10,50
o0,8729,E000,F229,2020,08,01,11,10,50
o0,8729,E000,F230,2020,08,01,11,10,50
o0,8729,E000,F231,2020,08,01,11,10,50
o0,8729,E000,F232,2020,08,01,11,10,50
o0,8729,E000,F233,2020,08,01,11,10,50
o0,8729,E000,F234,2020,08,01,11,10,50
o0,8729,E000,F235,2020,08,01,11,10,50
o0,8729,E000,F236,2020,08,01,11,10,50
o0,8729,E000,F237,2020,08,01,11,10,50
o0,8729,E000,F238,2020,08,01,11,10,50
o0,8729,E000,F239,2020,08,01,11,10,50
o0,8729,E000,F240,2020,08,01,11,10,50
o0,8729,E000,FF00,2020,08,01,10,15,50
o0,8729,E001,1001,2020,08,01,11,10,49
o0,8729,E001,1002,2020,08,01,11,10,49
o0,8729,E001,1003,2020,08,01,11,10,49
o0,8729,E001,1004,2020,08,01,11,10,49
o0,8729,E001,1005,2020,08,01,11,10,49
o0,8729,E001,1006,2020,08,01,11,10,49
o0,8729,E001,1007,2020,08,01,11,10,49
o0,8729,E001,1008,2020,08,01,11,10,49
o0,8729,E001,1009,2020,08,01,11,10,50
o0,8729,E001,1010,2020,08,01,11,10,50
o0,8729,E001,1011,2020,08,01,11,10,50
o0,8729,E001,1012,2020,08,01,11,10,50
o0,8729,E001,1013,2020,08,01,11,10,50
o0,8729,E001,1014,2020,08,01,11,10,50
o0,8729,E001,1015,2020,08,01,11,10,50
o0,8729,E001,1016,2020,08,01,11,10,50
o0,8729,E001,1017,2020,08,01,11,10,50
o0,8729,E001,1018,2020,08,01,11,10,50
o0,8729,E001,1019,2020,08,01,11,10,50
o0,8729,E002,F100,2020,08,01,11,10,50
o0,8729,E002,F101,2020,08,01,11,10,50
o0,8729,E002,F102,2020,08,01,11,10,50
o0,8729,E002,F103,2020,08,01,11,10,50
o0,8729,E002,F104,2020,08,01,11,10,50
o0,8729,E002,F105,2020,08,01,11,10,50
o0,8729,E002,F106,2020,08,01,11,10,50
o0,8729,E003,F100,2020,08,01,11,10,50
o0,8729,E003,F101,2020,08,01,11,10,50
o0,8729,E004,F100,2020,08,01,11,10,50
o0,8777,F200,F300,2020,08,01,10,15,50
o0,8801,F100,F300,2020,08,01,11,10,46
o0,8888,1000,0000,2020,08,01,11,10,46
o0,9287,F300,F100,2020,08,01,10,15,50
o0,9340,F300,F100,2020,08,01,11,10,46
o0,9505,F300,F102,2020,08,01,10,15,50
o0,9505,F300,F104,2020,08,01,10,15,50
o0,9505,F301,F100,2020,08,01,11,10,52
o0,9543,F300,F100,2020,08,01,11,10,46
o0,9615,A100,F100,2020,08,01,11,10,47
o0,9955,F300,F101,2020,08,01,11,10,47
o0,9955,F300,F602,2020,08,01,10,15,50
o0,A101,0002,0002,2020,08,01,11,10,48
o0,A106,0000,0000,2020,08,01,11,10,47
o0,A106,0001,0001,2020,08,01,11,10,47
o0,A106,A001,A001,2020,08,01,11,10,47
o0,A106,A001,A002,2020,08,01,11,10,47
o0,A106,A001,A004,2020,08,01,11,10,48
o0,A106,B001,B001,2020,08,01,11,10,47
o0,A106,B001,B002,2020,08,01,11,10,47
o0,A106,B001,B003,2020,08,01,11,10,47
o0,A106,B001,B004,2020,08,01,11,10,47
o0,A106,B001,B005,2020,08,01,11,10,47
o0,A106,B001,B006,2020,08,01,11,10,48
o0,A106,B001,B007,2020,08,01,11,10,48
o0,A106,B001,B008,2020,08,01,11,10,48
o0,A106,B001,B010,2020,08,01,11,10,48
o0,A106,B001,B012,2020,08,01,11,10,48
o0,A106,B001,B013,2020,08,01,11,10,48
o0,A106,B001,B014,2020,08,01,11,10,48
o0,A106,B001,B016,2020,08,01,11,10,50
o0,A108,0001,0001,2020,08,01,11,10,46
o0,A109,0001,0001,2020,08,01,11,10,46
o0,A109,0001,0002,2020,08,01,11,10,52
o0,A114,0002,0002,2020,08,01,11,10,46
o0,A114,0003,0003,2020,08,01,11,10,47
o0,A114,0004,0004,2020,08,01,11,10,47
o0,A114,0005,0005,2020,08,01,11,10,47
o0,A114,0006,0006,2020,08,01,10,15,50
o0,A114,0007,0007,2020,08,01,10,15,50
o0,A114,0008,0008,2020,08,01,10,15,50
o0,A114,0009,0009,2020,08,01,11,10,52
o0,A116,0001,0001,2020,08,01,11,10,47
o0,A118,0001,0001,2020,08,01,11,10,47
o0,A119,0001,0001,2020,08,01,11,10,46
o0,A125,0001,0003,2020,08,01,11,10,47
o0,A125,0001,0004,2020,08,01,11,10,46
o0,A125,0001,0005,2020,08,01,11,10,46
o0,A128,0001,0002,2020,08,01,11,10,48
o0,A128,0001,0003,2020,08,01,10,15,50
o0,A130,0001,0002,2020,08,01,11,10,46
o0,A130,0001,0003,2020,08,01,11,10,47
o0,A130,0001,0004,2020,08,01,11,10,47
o0,A136,0001,0001,2020,08,01,11,10,46
o0,A136,0002,0002,2020,08,01,11,10,47
o0,A136,0003,0003,2020,08,01,11,10,47
o0,A138,0001,0001,2020,08,01,11,10,46
o0,A138,0001,0002,2020,08,01,11,10,47
o0,A139,0001,0002,2020,08,01,10,15,50
o0,A140,0001,0003,2020,08,01,11,10,48
o0,A141,0001,0001,2020,08,01,11,10,47
o0,A144,0001,0001,2020,08,01,11,10,47
o0,A150,0001,0001,2020,08,01,11,10,46
o0,A152,0001,0001,2020,08,01,11,10,46
o0,A153,0001,0001,2020,08,01,11,10,47
o0,A153,0001,0002,2020,08,01,11,10,48
o0,A153,0001,0003,2020,08,01,11,10,48
o0,A157,0001,0001,2020,08,01,11,10,48
o0,A157,0001,0002,2020,08,01,11,10,48
o0,A159,0001,0001,2020,08,01,11,10,48
o0,A160,0001,0001,2020,08,01,11,10,47
o0,A166,0001,0001,2020,08,01,11,10,48
o0,A169,0001,0001,2020,08,01,11,10,46
o0,A169,0001,0002,2020,08,01,11,10,46
o0,A169,0001,0003,2020,08,01,11,10,46
o0,A169,0001,0004,2020,08,01,11,10,46
o0,A170,0001,0001,2020,08,01,11,10,47
o0,A174,0001,0001,2020,08,01,11,10,48
o0,A175,0001,0001,2020,08,01,11,10,47
o0,A177,0001,0001,2020,08,01,11,10,47
o0,A177,0001,0002,2020,08,01,11,10,47
o0,A178,0001,0001,2020,08,01,11,10,47
o0,A180,0001,0001,2020,08,01,10,15,50
o0,A187,0001,0001,2020,08,01,11,10,48
o0,A187,0001,0002,2020,08,01,11,10,50
o0,A188,0001,0001,2020,08,01,11,10,47
o0,A190,0001,0001,2020,08,01,11,10,48
o0,A191,0001,0001,2020,08,01,11,10,48
o0,A194,0001,0001,2020,08,01,11,10,48
o0,A195,0001,0001,2020,08,01,11,10,48
o0,A197,0001,0002,2020,08,01,11,10,48
o0,A197,0001,0003,2020,08,01,11,10,50
o0,A197,0001,0004,2020,08,01,11,10,50
o0,A198,0001,0001,2020,08,01,11,10,48
o0,A200,0001,0001,2020,08,01,11,10,48
o0,A202,0001,0001,2020,08,01,10,15,50
o0,A202,0001,0002,2020,08,01,10,15,50
o0,A202,0001,0003,2020,08,01,10,15,50
o0,A202,0001,0004,2020,08,01,10,15,50
o0,A202,0001,0005,2020,08,01,10,15,50
o0,A202,0001,0006,2020,08,01,10,15,50
o0,A208,0001,0001,2020,08,01,11,10,48
o0,A212,0001,0001,2020,08,01,11,10,50
o0,A213,0001,0001,2020,08,01,11,10,50
o0,A213,0001,0002,2020,08,01,10,15,50
o0,A217,0001,0001,2020,08,01,10,15,50
o0,A217,0001,0002,2020,08,01,10,15,50
o0,A218,0001,0002,2020,08,01,10,15,50
o0,A219,0001,0001,2020,08,01,10,15,50
o0,A219,0001,0002,2020,08,01,10,15,50
o0,A225,0001,0001,2020,08,01,10,15,50
o0,A225,0002,0002,2020,08,01,10,15,50
o0,A226,0001,0001,2020,08,01,10,15,50
o0,A226,0001,0002,2020,08,01,10,15,50
o0,A233,0001,0002,2020,08,01,10,15,50
o0,A241,0001,0001,2020,08,01,10,15,50
o0,A241,0001,0002,2020,08,01,11,10,52
o0,AA13,0001,0001,2020,08,01,11,10,48
o0,AA29,A001,A001,2020,08,01,11,10,48
o0,AA29,A001,A002,2020,08,01,10,15,50
o0,AA29,AA29,AA29,2020,08,01,11,10,48
o0,AA35,1001,1001,2020,08,01,11,10,50
o0,AA35,1001,1002,2020,08,01,10,15,50
o0,AA36,0006,0006,2020,08,01,10,15,50
o0,AA36,0006,0007,2020,08,01,10,15,50
o0,AA36,0007,0007,2020,08,01,10,15,50
o0,AA36,0008,0008,2020,08,01,10,15,50
o0,AA36,0010,0010,2020,08,01,10,15,50
o0,AA36,0013,0013,2020,08,01,10,15,50
o0,AA36,0016,0016,2020,08,01,11,10,48
o0,AA36,0017,0017,2020,08,01,10,15,50
o0,AA36,0019,0019,2020,08,01,10,15,50
o0,AA36,0020,0020,2020,08,01,10,15,50
o0,AA36,0023,0023,2020,08,01,10,15,50
o0,AA36,A001,A001,2020,08,01,11,10,48
o0,AA39,AA39,AA39,2020,08,01,11,10,47
o0,AA65,0000,0000,2020,08,01,11,10,48
o0,AA69,0001,0001,2020,08,01,11,10,48
o0,AA69,0001,0003,2020,08,01,11,10,47
o0,AA69,0001,0004,2020,08,01,11,10,47
o0,AA69,0001,0005,2020,08,01,11,10,47
o0,AA69,0001,0006,2020,08,01,11,10,47
o0,AA69,0001,0007,2020,08,01,11,10,48
o0,AA69,0001,0008,2020,08,01,11,10,48
o0,AA69,0001,0009,2020,08,01,11,10,48
o0,AA69,0001,0010,2020,08,01,11,10,50
o0,AA69,0001,0011,2020,08,01,11,10,50
o0,AA69,0001,0012,2020,08,01,10,15,50
o0,AA88,0001,0001,2020,08,01,11,10,48
o0,AA89,0002,0002,2020,08,01,11,10,47
o0,AA93,0001,0002,2020,08,01,10,15,50
o0,AA93,0001,0003,2020,08,01,10,15,50
o0,AA93,0001,0004,2020,08,01,10,15,50
o0,AA93,0001,0005,2020,08,01,10,15,50
o0,AAA0,B812,0002,2020,08,01,11,10,47
o0,B008,0001,0001,2020,08,01,11,10,47
o0,B012,0001,0001,2020,08,01,11,10,50
o0,B013,1111,1111,2020,08,01,11,10,47
o0,B017,0001,0001,2020,08,01,11,10,47
o0,B020,0001,0001,2020,08,01,11,10,46
o0,B021,0001,0001,2020,08,01,11,10,47
o0,B021,0003,003B,2020,08,01,11,10,47
o0,B021,1001,1001,2020,08,01,11,10,48
o0,B021,1001,1002,2020,08,01,11,10,50
o0,B022,0003,0003,2020,08,01,11,10,46
o0,B023,0001,0001,2020,08,01,11,10,46
o0,B024,2222,2222,2020,08,01,11,10,47
o0,BA02,B100,B100,2020,08,01,11,10,46
o0,BA02,B100,B101,2020,08,01,11,10,48
o0,BA02,D100,D100,2020,08,01,11,10,46
o0,BA02,D105,0001,2020,08,01,11,10,46
o0,BA02,D125,0001,2020,08,01,11,10,46
o0,BA02,D135,0001,2020,08,01,11,10,46
o0,BA02,D155,0001,2020,08,01,11,10,46
o0,BA02,D165,0001,2020,08,01,11,10,46
o0,BA02,D215,0001,2020,08,01,11,10,46
o0,BA02,D255,0001,2020,08,01,11,10,46
o0,BA05,F300,F200,2020,08,01,11,10,46
o0,C005,F300,F303,2020,08,01,11,10,48
o0,C011,F300,F104,2020,08,01,11,10,50
o0,C013,0001,0001,2020,08,01,11,10,47
o0,C015,F300,F100,2020,08,01,11,10,47
o0,C015,F300,F101,2020,08,01,11,10,46
o0,C015,F300,F102,2020,08,01,11,10,46
o0,C022,A100,F100,2020,08,01,11,10,47
o0,C023,A100,F115,2020,08,01,11,10,52
o0,C030,F300,F100,2020,08,01,10,15,50
o0,C08A,F300,F100,2020,08,01,11,10,46
o0,C08A,F300,F101,2020,08,01,11,10,46
o0,CA02,F300,F200,2020,08,01,11,10,47
o0,D004,0117,0117,2020,08,01,10,15,50
o0,E002,0001,0001,2020,08,01,11,10,46
o0,FFFA,0001,00C8,2020,08,01,10,15,50
owl-c-01,C027,F100,F100,2020,08,01,11,44,11
owl-c-01,C027,F100,F101,2020,08,01,11,44,11
owl-c-01,C027,F100,F102,2020,08,01,11,44,11
owl-c-01,C027,F100,F103,2020,08,01,11,44,11
owl-c-01,C027,F100,F104,2020,08,01,11,44,11
owl-c-01,C027,F100,F105,2020,08,01,11,44,11
owl-c-01,C027,F100,F106,2020,08,01,11,44,11
owl-c-01,C027,F100,F107,2020,08,01,11,44,11
g1,A114,0002,0002,2020,08,01,11,55,05
g1,A114,0003,0003,2020,08,01,11,55,05
g1,A114,0004,0004,2020,08,01,11,55,05
g1,A114,0005,0005,2020,08,01,11,55,05
g1,A114,0006,0006,2020,08,01,11,55,05
g1,A114,0007,0007,2020,08,01,11,55,05
g1,A114,0008,0008,2020,08,01,11,55,05
g1,A114,0009,0009,2020,08,01,11,55,05
g1,A114,0010,0010,2020,08,01,11,55,05
u7,C029,F301,F103,2020,08,01,11,59,58
u7,C029,F301,F112,2020,08,01,11,59,58
u7,D004,0011,0011,2020,08,01,11,59,58
u7,D004,0015,0015,2020,08,01,11,59,58
u7,D004,0040,0040,2020,08,01,11,59,58
u7,D004,0041,0041,2020,08,01,11,59,58
u7,D004,0042,0042,2020,08,01,11,59,58
u7,D004,0043,0043,2020,08,01,11,59,58
u7,D004,0044,0044,2020,08,01,11,59,58
u7,D004,0045,0045,2020,08,01,11,59,58
u7,D004,0046,0046,2020,08,01,11,59,58
s3,D004,0089,0089,2020,08,01,11,31,42
s3,D004,0090,0090,2020,08,01,11,31,42
s3,D004,0091,0091,2020,08,01,11,31,42
s3,D004,0092,0092,2020,08,01,11,31,42
s3,D004,0093,0093,2020,08,01,11,31,42
s3,D004,0094,0094,2020,08,01,11,31,42
s3,D004,0098,0098,2020,08,01,11,31,42
s3,D004,0105,0105,2020,08,01,11,31,42
s3,D004,0106,0106,2020,08,01,11,31,42
s3,D004,0110,0110,2020,08,01,11,31,42
s3,D004,0111,0111,2020,08,01,11,31,42
s3,D004,0112,0112,2020,08,01,11,31,42
s3,D004,0113,0113,2020,08,01,11,31,42
s3,D004,0114,0114,2020,08,01,11,31,42
s3,D004,0115,0115,2020,08,01,11,31,42
s2,2439,F100,F001,2020,08,01,10,46,03
s2,2439,F100,F100,2020,08,01,10,46,03
s2,2439,F101,F100,2020,08,01,10,46,03
s2,2439,F102,F100,2020,08,01,10,46,03
s2,2439,F103,F100,2020,08,01,10,46,03
s2,2439,F104,F100,2020,08,01,10,46,03
s2,2439,F105,F100,2020,08,01,10,46,03
s2,2439,F106,F100,2020,08,01,10,46,03
s2,2439,F107,F100,2020,08,01,10,46,03
s2,2439,F108,F100,2020,08,01,10,46,03
s2,2439,F109,F100,2020,08,01,10,46,03
s2,2439,F110,F100,2020,08,01,10,46,03
